,LONGITUDE,LATITUDE
312,130.4053133205511,-53.54817569660306
313,130.02384193125016,-53.65428304955078
314,129.64045655789266,-53.759171907088756
315,129.2551626410623,-53.86283147157029
316,128.86796621999656,-53.96525094912759
317,128.47887394316757,-54.06641955342586
318,128.08789307864336,-54.16632650951089
319,127.6950315242082,-54.26496105774911
320,127.30029781722072,-54.36231245785885
321,126.9037011441875,-54.45836999303149
322,126.50525135002997,-54.55312297414073
323,126.1049589470222,-54.646560744038354
324,125.70283512337632,-54.7386726819345
325,125.29889175145259,-54.82944820786003
326,124.89314139557102,-54.918876787208866
327,124.48559731940105,-55.006947935357445
328,124.07627349290578,-55.09365122235867
329,123.66518459881742,-55.178976277707214
330,123.25234603862059,-55.2629127951727
331,122.83777393802029,-55.34545053769788
332,122.42148515187114,-55.426579342357435
333,122.0034972685455,-55.50628912537385
334,121.58382861371798,-55.58456988718625
335,121.16249825354375,-55.66141171756765
336,120.73952599720982,-55.73680480078626
337,120.31493239883757,-55.81073942080589
338,119.88873875871653,-55.88320596652067
339,119.46096712384956,-55.95419493701865
340,119.0316402877903,-56.02369694686922
341,118.60078178975527,-56.09170273142838
342,118.16841591299297,-56.15820315215645
343,117.73456768239426,-56.22318920194219
344,117.2992628613287,-56.28665201042694
345,116.86252794769342,-56.348582849323
346,116.42439016916126,-56.408973137719464
347,115.98487747761773,-56.467814447368966
348,115.54401854277619,-56.52509850794895
349,115.1018427449633,-56.58081721229026
350,114.65838016706766,-56.63496262156641
351,114.21366158564645,-56.687526970436544
352,113.76771846118622,-56.73850267213482
353,113.32058292751655,-56.7878823234993
354,112.87228778037536,-56.835658709933085
355,112.42286646512865,-56.88182481029047
356,111.97235306364725,-56.92637380168099
357,111.52078228034664,-56.969299064184156
358,111.06818942739656,-57.01059418546764
359,110.61461040911007,-57.05025296530183
360,110.16008170552284,-57.088269419963694
361,109.70464035517617,-57.12463778652299
362,109.24832393711836,-57.15935252700389
363,108.79117055214189,-57.192408332415276
364,108.33321880327503,-57.22380012664315
365,107.87450777554889,-57.25352307019853
366,107.41507701506272,-57.281572563814734
367,106.95496650737194,-57.30794425188782
368,106.49421665522544,-57.33263402575433
369,106.03286825568028,-57.35563802680071
370,105.57096247662365,-57.37695264939892
371,105.10854083273367,-57.396574543663284
372,104.64564516091207,-57.414500618023375
