,LONGITUDE,LATITUDE
456,-29.256722721039306,-63.803813997265316
457,-29.81086848807469,-63.64882744370793
458,-30.35820419010299,-63.491218603330985
459,-30.8987388526283,-63.33103417391148
460,-31.43248649201414,-63.1683204936913
461,-31.959465858021996,-63.0031235082473
462,-32.47970017938099,-62.83548873987511
463,-32.99321691313565,-62.66546125941699
464,-33.500047498441525,-62.49308566045824
465,-34.00022711539819,-62.318406035813105
466,-34.49379444943633,-62.141465956216734
467,-34.980791461699454,-61.96230845113744
468,-35.46126316580213,-61.780975991621226
469,-35.93525741127254,-61.59751047507939
470,-36.4028246739378,-61.41195321192879
471,-36.864017853448594,-61.22434491399513
472,-37.31889207809276,-61.034725684588544
473,-37.76750451699763,-60.84313501016303
474,-38.20991419978141,-60.649611753471284
475,-38.646181843671314,-60.45419414812866
476,-39.076369688074465,-60.256919794501485
477,-39.50054133655293,-60.057825656837295
478,-39.91876160612957,-59.85694806155648
479,-40.331096383822256,-59.65432269662778
480,-40.737612490287475,-59.4499846119523
481,-41.138377550428984,-59.24396822068344
482,-41.53345987081885,-59.03630730141335
483,-41.92292832375646,-58.827035001158954
484,-42.306852237786444,-58.616183839083604
485,-42.68530129448187,-58.40378571089355
486,-43.058345431296665,-58.189871893850956
487,-43.42605475028106,-57.97447305234839
488,-43.78849943245261,-57.75761924399248
489,-44.145749657613536,-57.53933992614703
490,-44.497875529400986,-57.319663962888924
491,-44.84494700535911,-57.09861963233273
492,-45.18703383182256,-56.87623463428225
493,-45.5242054834018,-56.65253609817026
494,-45.856531106864544,-56.427550591249684
495,-46.184079469210744,-56.201304127001976
496,-46.5069189097402,-55.97382217373087
497,-46.82511729592165,-55.745129663311396
498,-47.13874198286977,-55.51525100006666
499,-47.447859776249494,-55.28421006974649
500,-47.447859776249494,-55.28421006974649
501,-47.8567801074677,-55.458487263758364
502,-48.270181953393994,-55.6317492116463
503,-48.68810557641654,-55.803962241263946
504,-49.11059048394108,-55.975092218684374
505,-49.53767535397361,-56.145104551567044
506,-49.969397957701275,-56.313964193198785
507,-50.40579507904901,-56.48163564724522
508,-50.84690243120725,-56.648082973249075
509,-51.292754570129,-56.813269792912884
510,-51.74338480500906,-56.97715929720405
511,-52.19882510577163,-57.13971425432055
512,-52.65910600760051,-57.30089701855632
513,-53.124256512566475,-57.460669540104874
514,-53.594303988417074,-57.61899337584055
515,-54.069274064612564,-57.77582970111606
516,-54.54919052570785,-57.93113932261497
517,-55.03407520220037,-58.08488269229736
518,-55.52394785898158,-58.23701992247595
519,-56.018826081550706,-58.38751080205917
520,-56.518725160172494,-58.53631481399664
521,-57.02365797218025,-58.68339115396064
522,-57.53363486265172,-58.82869875029608
523,-58.04866352370742,-58.97219628526882
524,-58.568748872706855,-59.113842217640155
525,-59.09389292964352,-59.25359480659265
526,-59.62409469406442,-59.3914121370298
527,-60.15935002186903,-59.52725214626755
528,-60.69965150236343,-59.66107265213366
529,-61.24498833597826,-59.79283138248537
530,-61.795346213081075,-59.92248600615223
531,-62.350707194338824,-60.049994165305776
532,-62.91104959311549,-60.17531350925267
533,-63.476347860407984,-60.29840172964245
534,-64.04657247285151,-60.419216597074715
535,-64.62168982434225,-60.53771599908477
536,-65.20166212184814,-60.65385797947986
537,-65.78644728599359,-60.76760077899119
538,-66.37599885701826,-60.87890287719966
539,-66.9702659067246,-60.98772303568579
540,-67.56919295703388,-61.094020342346745
541,-68.17271990577767,-61.19775425681476
542,-68.7807819603545,-61.298884656904185
543,-69.3933095798746,-61.39737188600514
544,-70.01022842641362,-61.49317680133426
545,-70.6314593259793,-61.586260822944396
546,-71.25691823978433,-61.67658598338719
547,-71.88651624639031,-61.76411497791416
548,-72.52015953526752,-61.84881121509435
549,-73.15774941227659,-61.93063886771909
550,-73.79918231754705,-62.00956292385691
551,-74.44434985617755,-62.08554923791566
552,-75.09313884214106,-62.158564581561585
553,-75.74543135571913,-62.22857669434074
554,-76.40110481473488,-62.29555433384223
555,-77.06003205978661,-62.35946732523914
556,-77.72208145362191,-62.420286610039454
557,-78.3871169947134,-62.4779842938768
558,-79.05499844502737,-62.53253369316958
559,-79.72558147189639,-62.583909380476115
560,-80.39871780382335,-62.63208722837442
561,-81.07425539996768,-62.67704445169659
562,-81.75203863297487,-62.71875964795081
563,-82.43190848473085,-62.75721283576736
