,LONGITUDE,LATITUDE
224,62.37387502211668,-55.666827108576776
225,61.945287018654746,-55.99929108188815
226,61.50763200740735,-56.32956709310325
227,61.06070603376857,-56.657589348844056
228,60.60430199751325,-56.98328990919389
229,60.13822615961541,-57.3065874577612
230,59.66223335437161,-57.627432007085055
231,59.17612419118876,-57.94573756339321
232,58.67968100969637,-58.26142700157849
233,58.17270194235638,-58.574409947103305
234,57.65493056084248,-58.88462604403783
235,57.12616173791726,-59.191979771027746
236,56.58617211963137,-59.496383903452
237,56.03473799641692,-59.79774856324706
238,55.47163582721292,-60.09598117377785
239,54.89664281757746,-60.39098641891106
240,54.30953755492548,-60.68266620698336
241,53.7101217080982,-60.970909704712426
242,53.09813720838207,-61.255633180339885
243,52.47339178960709,-61.536720003801804
244,51.83567716675914,-61.81406074657577
245,51.184790572911645,-62.087543126296985
246,50.52055906593983,-62.35704274197689
247,49.84274803490517,-62.62246034466953
248,49.151200590578455,-62.88366578895003
249,48.44574715675256,-63.14053560947739
250,47.72622961023764,-63.39294366915821
251,46.99250269172744,-63.64076123942633
252,46.244435487748035,-63.883857098079574
253,45.48191298004129,-64.12209764595444
254,44.704864858823946,-64.35533904300522
255,43.91315889371674,-64.58345954948236
256,43.1067643342883,-64.80631116637984
257,42.285646380690565,-65.02375237355936
258,41.44982390251079,-65.23563293225176
259,40.599254777330714,-65.44182333959655
260,39.73401160440799,-65.64217101310922
261,38.85416804638538,-65.83653018788861
262,37.959829299356215,-66.0247548048448
263,37.051133774060894,-66.20669887072074
264,36.128254696702086,-66.38221684436715
265,35.1914016054469,-66.55116404853958
266,34.240854917296375,-66.71339159810722
267,33.27683480080249,-66.86876913134711
268,32.299700010376554,-67.0171515262434
269,31.309817311942314,-67.15840214198374
270,30.307594796855867,-67.29238759000833
271,29.293517575943262,-67.41897400046227
272,28.26800673172757,-67.53804486198203
273,27.23163009028322,-67.64947521508253
274,26.184961355197654,-67.75315001400503
275,25.12861414857394,-67.84896014305701
276,24.063240739532237,-67.93680294201368
277,22.989530419705048,-68.01658271627738
278,21.908245148129975,-68.08820888465263
279,20.820066961188747,-68.15160609630733
280,19.72582034611756,-68.20669975443815
281,18.626319500883024,-68.2534266335628
282,17.52240243358806,-68.29173260728577
283,16.414927426181567,-68.32157295580888
284,15.304807804070116,-68.34291203103224
285,14.19285388612909,-68.3557261257634
286,13.079999923706229,-68.35999917984009
287,11.967145961283318,-68.3557261257634
288,10.855192043342317,-68.34291203103224
289,9.745033963625255,-68.3215720681968
290,8.637559064520492,-68.29173142543104
291,7.533680346529408,-68.2534266335628
292,6.434179501294823,-68.20669975443816
293,5.339932886223659,-68.15160609630733
294,4.251754699282405,-68.08820888465263
295,3.1704320563656725,-68.01658009045046
296,2.0967591078801457,-67.93680294201371
297,1.031385698838439,-67.84896014305704
298,-0.024961507785220688,-67.75315001400503
299,-1.071630242870786,-67.64947521508255
300,-2.10800688431524,-67.53804486198204
301,-3.1335177285308298,-67.41897400046228
302,-4.147629914271522,-67.29238307102348
303,-5.149817464529934,-67.15840214198374
304,-6.139700162964151,-67.01715152624342
305,-7.116834953390059,-66.86876913134712
306,-8.080855069884015,-66.71339159810724
307,-9.031434486591095,-66.5511583052322
308,-9.96828709730819,-66.38221087069807
309,-10.89113392664851,-66.20669887072076
310,-11.799829451943783,-66.02475480484485
311,-12.694168198972923,-65.83653018788867
312,-13.574011756995553,-65.64217101310926
313,-14.439254929918333,-65.44182333959657
314,-15.289824055098435,-65.2356329322518
315,-16.125646533278157,-65.02375237355938
316,-16.946764486875892,-64.80631116637986
317,-17.75315904630436,-64.58345954948238
318,-18.544865011411567,-64.35533904300524
319,-19.32193982786925,-64.12208946979003
320,-20.08446183248579,-63.883848751195636
321,-20.83250284431508,-63.64076123942636
322,-21.56622976282531,-63.39294366915822
323,-22.28574730934023,-63.140535609477425
324,-22.991200743166072,-62.883665788950054
325,-23.682748187492862,-62.62246034466958
326,-24.36055921852742,-62.35704274197693
327,-25.024813528188705,-62.08753371045822
328,-25.675677319346732,-61.81406074657582
329,-26.313391942194738,-61.53672000380184
330,-26.93813736096974,-61.25563318033992
331,-27.550121860685895,-60.970909704712454
332,-28.149558280217313,-60.682656150674575
333,-28.7366631190128,-60.390976245546014
334,-29.31163597980059,-60.0959811737779
335,-29.87473814900454,-59.7977485632471
336,-30.426172272218963,-59.49638390345206
337,-30.96616189050495,-59.19197977102778
338,-31.494930713430097,-58.88462604403787
339,-32.012702094944025,-58.574409947103355
340,-32.51968116228396,-58.26142700157857
341,-33.01612434377646,-57.945737563393266
342,-33.50223350695935,-57.627432007085105
343,-33.97822631220313,-57.30658745776126
344,-34.4443181444374,-56.98327865532521
345,-34.90072184837835,-56.657578013258245
346,-35.34763215999502,-56.32956709310329
347,-35.785287171242366,-55.999291081888195
348,-36.21387517470438,-55.66682710857683
349,-36.63359683237109,-55.33223888021967
350,-36.63359683237109,-55.33223888021967
351,-37.2701898189063,-55.583866848757616
352,-37.91493609115746,-55.83215244181193
353,-38.56791005819858,-56.077023498358486
354,-39.229181600796345,-56.31840662398034
355,-39.89879814805675,-56.556221082862145
356,-40.57681865829951,-56.79039139713158
357,-41.263296318711106,-57.020840973824534
358,-41.95825992236248,-57.247486306151046
359,-42.66174912639714,-57.47024902080404
360,-43.37379647035594,-57.68904979737187
361,-44.09440805716905,-57.90380289992687
362,-44.823600120321395,-58.11442763708214
363,-45.56138036333586,-58.32084259402947
364,-46.307727959580795,-58.52296051559374
